SpecID,Subphylum
Spec1976,Basidiomycota
Spec794,Basidiomycota
Spec1891,Basidiomycota
Spec1431,Basidiomycota
Spec950,Basidiomycota
Spec1431,Basidiomycota
Spec1611,Basidiomycota
Spec1523,Basidiomycota
Spec1284,Basidiomycota
Spec793,Basidiomycota
Spec551,Ascomycota
Spec1794,Basidiomycota
Spec1523,Basidiomycota
Spec1497,Basidiomycota
Spec551,Ascomycota
Spec1466,Basidiomycota
Spec322,Ascomycota
Spec1070,Ascomycota
Spec1552,NA
Spec784,Ascomycota
Spec708,Ascomycota
Spec2023,Basidiomycota
Spec622,Ascomycota
Spec320,Ascomycota
Spec314,Ascomycota
Spec1604,Basidiomycota
Spec1543,Basidiomycota
Spec1960,Basidiomycota
Spec980,Ascomycota
Spec1594,Basidiomycota
Spec2015,Basidiomycota
Spec1760,Basidiomycota
Spec746,Ascomycota
Spec1052,Ascomycota
Spec1412,Basidiomycota
Spec950,Basidiomycota
Spec1828,Mucoromycota
Spec551,Ascomycota
Spec837,Ascomycota
Spec1485,Basidiomycota
Spec655,Ascomycota
Spec681,Ascomycota
Spec1971,Basidiomycota
Spec1499,Basidiomycota
Spec180,Ascomycota
Spec1182,Ascomycota
Spec1760,Basidiomycota
Spec1569,Basidiomycota
Spec1872,Basidiomycota
Spec602,Ascomycota
Spec748,Ascomycota
Spec1779,Zoopagomycota
Spec677,Ascomycota
Spec959,Ascomycota
Spec244,Ascomycota
Spec1110,Ascomycota
Spec1935,Chytridiomycota
Spec1696,Mucoromycota
Spec691,Ascomycota
Spec588,Ascomycota
Spec635,Ascomycota
Spec1165,Ascomycota
Spec64,Ascomycota
Spec599,Ascomycota
Spec1608,Basidiomycota
Spec686,Ascomycota
Spec1848,Basidiomycota
Spec1720,Basidiomycota
Spec206,Ascomycota
Spec1734,Zoopagomycota
Spec1144,Ascomycota
Spec1140,Ascomycota
Spec1660,Mucoromycota
Spec1669,Basidiomycota
Spec1603,Basidiomycota
Spec1539,Basidiomycota
Spec715,Ascomycota
Spec1617,Basidiomycota
Spec1041,Ascomycota
Spec1662,NA
Spec1840,Basidiomycota
Spec1673,Basidiomycota
Spec1317,Basidiomycota
Spec2025,Basidiomycota
Spec1651,Basidiomycota
Spec729,Ascomycota
Spec661,Ascomycota
Spec1485,Basidiomycota
Spec1926,Basidiomycota
Spec1171,Ascomycota
Spec1346,Basidiomycota
Spec1099,Ascomycota
Spec950,Basidiomycota
Spec725,Ascomycota
Spec849,Ascomycota
Spec1153,Ascomycota
Spec115,Ascomycota
Spec1510,Basidiomycota
Spec931,Ascomycota
Spec2026,Basidiomycota
Spec1334,Basidiomycota
Spec1960,Basidiomycota
Spec688,Ascomycota
Spec1074,Ascomycota
Spec1134,Ascomycota
Spec1391,Basidiomycota
Spec1976,Basidiomycota
Spec700,Ascomycota
Spec1080,Ascomycota
Spec1923,Basidiomycota
Spec1546,Basidiomycota
Spec1539,Basidiomycota
Spec1921,Basidiomycota
Spec937,Ascomycota
Spec1522,Basidiomycota
Spec2016,Chytridiomycota
Spec1662,NA
Spec1733,Basidiomycota
Spec724,Ascomycota
Spec876,Ascomycota
Spec1799,Basidiomycota
Spec665,Ascomycota
Spec739,Ascomycota
Spec616,Ascomycota
Spec1593,Basidiomycota
Spec1152,Ascomycota
Spec702,Ascomycota
Spec1680,Basidiomycota
Spec701,Ascomycota
Spec572,Ascomycota
Spec1947,Basidiomycota
Spec1413,Basidiomycota
Spec785,Ascomycota
Spec1960,Basidiomycota
Spec2027,Basidiomycota
Spec1308,Mucoromycota
Spec1418,Basidiomycota
Spec1746,Basidiomycota
Spec759,Basidiomycota
Spec600,Ascomycota
Spec651,Ascomycota
Spec1139,Ascomycota
Spec1459,Basidiomycota
Spec1955,Basidiomycota
Spec286,Ascomycota
Spec1960,Basidiomycota
Spec1575,Basidiomycota
Spec1091,Ascomycota
Spec878,Ascomycota
Spec650,Ascomycota
Spec153,Ascomycota
Spec242,Ascomycota
Spec733,Ascomycota
Spec640,Ascomycota
Spec2012,Basidiomycota
Spec1060,Ascomycota
Spec794,Basidiomycota
Spec1164,Ascomycota
Spec1424,Basidiomycota
Spec1960,Basidiomycota
Spec2028,Ascomycota
Spec1268,Ascomycota
Spec337,Ascomycota
Spec1523,Basidiomycota
Spec597,Ascomycota
Spec407,Ascomycota
Spec1213,Basidiomycota
Spec582,Ascomycota
Spec414,Ascomycota
Spec720,Ascomycota
Spec1094,Ascomycota
Spec592,Ascomycota
Spec1395,Chytridiomycota
Spec618,Ascomycota
Spec1455,Basidiomycota
Spec1726,Basidiomycota
Spec1750,Basidiomycota
Spec890,Ascomycota
Spec179,Ascomycota
Spec1541,Basidiomycota
Spec710,Ascomycota
Spec1747,Basidiomycota
Spec406,Ascomycota
Spec279,Ascomycota
Spec1375,Basidiomycota
Spec777,Ascomycota
Spec653,Ascomycota
Spec689,Ascomycota
Spec1484,Basidiomycota
Spec1341,Basidiomycota
Spec662,Ascomycota
Spec1810,Basidiomycota
Spec1875,Basidiomycota
Spec1968,Basidiomycota
Spec1421,Basidiomycota
Spec1551,Basidiomycota
Spec595,Ascomycota
Spec1886,Chytridiomycota
Spec188,Ascomycota
Spec779,Ascomycota
Spec789,Ascomycota
Spec1462,Basidiomycota
Spec166,Ascomycota
Spec1435,Basidiomycota
Spec1410,Basidiomycota
Spec1447,Basidiomycota
Spec976,Ascomycota
Spec1470,Basidiomycota
Spec1867,Basidiomycota
Spec1420,Basidiomycota
Spec1756,Basidiomycota
Spec1432,Basidiomycota
Spec977,Ascomycota
Spec780,Ascomycota
Spec1522,Basidiomycota
Spec570,Ascomycota
Spec1618,Basidiomycota
Spec794,Basidiomycota
Spec1947,Basidiomycota
Spec294,Ascomycota
Spec1319,Basidiomycota
Spec627,Ascomycota
Spec672,Ascomycota
Spec1781,Basidiomycota
Spec1578,Basidiomycota
Spec1496,Basidiomycota
Spec1592,Basidiomycota
Spec1425,Basidiomycota
Spec2029,Ascomycota
Spec1667,Basidiomycota
Spec2030,Ascomycota
Spec392,Ascomycota
Spec1477,Basidiomycota
Spec896,Ascomycota
Spec1126,Ascomycota
Spec1029,Basidiomycota
Spec422,Ascomycota
Spec1105,Ascomycota
Spec697,Ascomycota
Spec1478,Basidiomycota
Spec1449,Basidiomycota
Spec1550,Basidiomycota
Spec1960,Basidiomycota
Spec1544,Basidiomycota
Spec780,Ascomycota
Spec1483,Basidiomycota
Spec276,Ascomycota
Spec101,Ascomycota
Spec888,Ascomycota
Spec1860,Basidiomycota
Spec826,Ascomycota
Spec903,Ascomycota
Spec357,Ascomycota
Spec2031,Basidiomycota
Spec1471,Basidiomycota
Spec1756,Basidiomycota
Spec1804,Basidiomycota
Spec1829,Mucoromycota
Spec1384,Ascomycota
Spec645,Ascomycota
Spec1020,Ascomycota
Spec128,Ascomycota
Spec1489,Basidiomycota
Spec2032,Basidiomycota
Spec954,Ascomycota
Spec1028,Ascomycota
Spec1485,Basidiomycota
Spec54,Ascomycota
Spec663,Ascomycota
Spec2013,Chytridiomycota
Spec356,Ascomycota
Spec1019,Ascomycota
Spec1084,Ascomycota
Spec752,Ascomycota
Spec403,Ascomycota
Spec1558,Basidiomycota
Spec1560,Basidiomycota
Spec1852,Basidiomycota
Spec1637,Basidiomycota
Spec5,Ascomycota
Spec551,Ascomycota
Spec848,Ascomycota
Spec1457,Basidiomycota
Spec1352,Basidiomycota
Spec880,Ascomycota
Spec1677,Basidiomycota
Spec676,Ascomycota
Spec265,Ascomycota
Spec1985,Ascomycota
Spec723,Ascomycota
Spec788,Ascomycota
Spec1718,Basidiomycota
Spec1859,Basidiomycota
Spec551,Ascomycota
Spec1607,Basidiomycota
Spec245,Ascomycota
Spec570,Ascomycota
Spec1888,Basidiomycota
Spec1745,Basidiomycota
Spec1472,Basidiomycota
Spec341,Ascomycota
Spec1566,Basidiomycota
Spec164,Ascomycota
Spec1543,Basidiomycota
Spec1654,Mucoromycota
Spec282,Ascomycota
Spec1482,Basidiomycota
Spec1408,Basidiomycota
Spec383,Ascomycota
Spec1470,Basidiomycota
Spec745,Ascomycota
Spec355,Ascomycota
Spec923,Ascomycota
Spec583,Ascomycota
Spec1902,Basidiomycota
Spec1172,Ascomycota
Spec2033,Basidiomycota
Spec850,Ascomycota
Spec705,Ascomycota
Spec738,Ascomycota
Spec734,Ascomycota
Spec1544,Basidiomycota
Spec1753,Basidiomycota
Spec1759,Basidiomycota
Spec355,Ascomycota
Spec1040,Ascomycota
Spec608,Ascomycota
Spec642,Ascomycota
Spec1480,Basidiomycota
Spec625,Ascomycota
Spec1310,Basidiomycota
Spec182,Ascomycota
Spec1555,Basidiomycota
Spec1467,Basidiomycota
Spec1837,Basidiomycota
Spec1452,Basidiomycota
Spec8,Ascomycota
Spec205,Ascomycota
Spec1426,Basidiomycota
Spec699,Ascomycota
Spec1007,Ascomycota
Spec1496,Basidiomycota
Spec1679,Basidiomycota
Spec1106,Ascomycota
Spec1546,Basidiomycota
Spec1756,Basidiomycota
Spec910,Ascomycota
Spec1343,Basidiomycota
Spec1476,Basidiomycota
Spec1505,Basidiomycota
Spec210,Ascomycota
Spec1881,Basidiomycota
Spec616,Ascomycota
Spec1492,Basidiomycota
Spec1618,Basidiomycota
Spec624,Ascomycota
Spec1564,Basidiomycota
Spec1487,Basidiomycota
Spec1563,Basidiomycota
Spec722,Ascomycota
Spec752,Ascomycota
Spec2007,Basidiomycota
Spec1537,Basidiomycota
Spec1665,Basidiomycota
Spec1597,Basidiomycota
Spec719,Ascomycota
Spec248,Ascomycota
Spec1741,Basidiomycota
Spec1536,Basidiomycota
Spec1567,Basidiomycota
Spec909,Ascomycota
Spec1933,NA
Spec1464,Basidiomycota
Spec1548,Basidiomycota
Spec603,Ascomycota
Spec1268,Ascomycota
Spec1863,Basidiomycota
Spec65,Ascomycota
Spec1896,Chytridiomycota
Spec76,Basidiomycota
Spec1321,Basidiomycota
Spec1703,Basidiomycota
Spec1971,Basidiomycota
Spec1544,Basidiomycota
Spec1227,Ascomycota
Spec854,Ascomycota
Spec1296,Ascomycota
Spec1836,Basidiomycota
Spec1731,Basidiomycota
Spec1720,Basidiomycota
Spec1744,Mucoromycota
Spec247,Ascomycota
Spec1104,Ascomycota
Spec1349,Basidiomycota
Spec1940,Chytridiomycota
Spec581,Ascomycota
Spec1751,Basidiomycota
Spec1809,Basidiomycota
Spec696,Ascomycota
Spec1740,Basidiomycota
Spec747,Ascomycota
Spec792,Ascomycota
Spec848,Ascomycota
Spec1668,Basidiomycota
Spec1423,Basidiomycota
Spec216,Ascomycota
Spec317,Ascomycota
Spec1468,Basidiomycota
Spec2034,Basidiomycota
Spec1464,Basidiomycota
Spec1475,Basidiomycota
Spec1545,Basidiomycota
Spec1471,Basidiomycota
Spec1404,Basidiomycota
Spec1385,Basidiomycota
Spec864,Ascomycota
Spec1432,Basidiomycota
Spec1212,Basidiomycota
Spec1925,Basidiomycota
Spec1838,Basidiomycota
Spec1381,Ascomycota
Spec1568,Basidiomycota
Spec1353,Basidiomycota
Spec2,Mucoromycota
Spec1100,Ascomycota
Spec1832,Mucoromycota
Spec1160,Ascomycota
Spec336,Ascomycota
Spec214,Ascomycota
Spec707,Ascomycota
Spec955,Ascomycota
Spec1587,Basidiomycota
Spec740,Ascomycota
Spec683,NA
Spec596,Ascomycota
Spec1936,Basidiomycota
Spec1557,Basidiomycota
Spec1861,Chytridiomycota
Spec203,Ascomycota
Spec589,Ascomycota
Spec161,Ascomycota
Spec1509,Basidiomycota
Spec1432,Basidiomycota
Spec243,Ascomycota
Spec1885,Basidiomycota
Spec377,Ascomycota
Spec186,Ascomycota
Spec1967,Basidiomycota
Spec272,Ascomycota
Spec970,Ascomycota
Spec747,Ascomycota
Spec1312,Basidiomycota
Spec930,Ascomycota
Spec657,Ascomycota
Spec1225,Ascomycota
Spec995,Ascomycota
Spec316,Ascomycota
Spec1798,Basidiomycota
Spec400,Ascomycota
Spec1967,Basidiomycota
Spec1934,Chytridiomycota
Spec342,Ascomycota
Spec1156,Ascomycota
Spec875,Ascomycota
Spec570,Ascomycota
Spec1728,Basidiomycota
Spec644,Ascomycota
Spec364,Ascomycota
Spec1978,Zoopagomycota
Spec1976,Basidiomycota
Spec1960,Basidiomycota
Spec1096,Ascomycota
Spec2035,Basidiomycota
Spec783,Ascomycota
Spec553,Ascomycota
Spec284,Ascomycota
Spec899,Ascomycota
Spec1409,Basidiomycota
Spec408,Ascomycota
Spec1440,Basidiomycota
Spec1807,Basidiomycota
Spec826,Ascomycota
Spec1235,Ascomycota
Spec636,Ascomycota
Spec718,Ascomycota
Spec1709,Zoopagomycota
Spec1427,Basidiomycota
Spec1309,Chytridiomycota
Spec794,Basidiomycota
Spec873,Ascomycota
Spec1720,Basidiomycota
Spec1358,Ascomycota
Spec916,Ascomycota
Spec762,Ascomycota
Spec313,Ascomycota
Spec395,Ascomycota
Spec1467,Basidiomycota
Spec1496,Basidiomycota
Spec1151,Ascomycota
Spec410,Ascomycota
Spec881,Ascomycota
Spec1073,Ascomycota
Spec1383,Basidiomycota
Spec401,Ascomycota
Spec471,Ascomycota
Spec1024,Ascomycota
Spec575,Ascomycota
Spec1738,Mucoromycota
Spec981,Ascomycota
Spec2036,Ascomycota
Spec2001,Zoopagomycota
Spec174,Ascomycota
Spec398,Ascomycota
Spec1960,Basidiomycota
Spec1423,Basidiomycota
Spec211,Ascomycota
Spec1491,Basidiomycota
Spec772,Ascomycota
Spec1184,Ascomycota
Spec906,Ascomycota
Spec1127,Ascomycota
Spec1117,Ascomycota
Spec1749,Basidiomycota
Spec1766,Basidiomycota
Spec869,Ascomycota
Spec1613,Basidiomycota
Spec1469,Basidiomycota
Spec355,Ascomycota
Spec1395,Chytridiomycota
Spec1811,Basidiomycota
Spec1771,Basidiomycota
Spec40,Ascomycota
Spec1556,Basidiomycota
Spec932,Ascomycota
Spec630,Ascomycota
Spec1136,Ascomycota
Spec882,Ascomycota
Spec885,Ascomycota
Spec2003,Zoopagomycota
Spec346,Ascomycota
Spec1087,Ascomycota
Spec1911,Mucoromycota
Spec1304,Basidiomycota
Spec1133,Ascomycota
Spec1314,Basidiomycota
Spec877,Ascomycota
Spec1268,Ascomycota
Spec1445,Basidiomycota
Spec1233,Ascomycota
Spec102,Ascomycota
Spec1006,Ascomycota
Spec1492,Basidiomycota
Spec405,Ascomycota
Spec319,Ascomycota
Spec1327,Basidiomycota
Spec680,Ascomycota
Spec120,Ascomycota
Spec1769,Basidiomycota
Spec561,Ascomycota
Spec1422,Basidiomycota
Spec1547,Basidiomycota
Spec506,Ascomycota
Spec508,Ascomycota
Spec1816,Chytridiomycota
Spec853,Ascomycota
Spec821,Ascomycota
Spec585,Ascomycota
Spec1906,Chytridiomycota
Spec1130,Ascomycota
Spec1544,Basidiomycota
Spec1615,Basidiomycota
Spec895,Ascomycota
Spec1972,Ascomycota
Spec919,Ascomycota
Spec1137,Ascomycota
Spec1616,Basidiomycota
Spec1441,Basidiomycota
Spec1066,Ascomycota
Spec1219,Ascomycota
Spec1581,Basidiomycota
Spec1305,Basidiomycota
Spec391,Ascomycota
Spec809,Ascomycota
Spec524,Ascomycota
Spec295,Ascomycota
Spec943,Ascomycota
Spec1658,Mucoromycota
Spec1740,Basidiomycota
Spec2008,Zoopagomycota
Spec2037,Ascomycota
Spec2004,Zoopagomycota
Spec818,Ascomycota
Spec18,Ascomycota
Spec1785,Mucoromycota
Spec936,Ascomycota
Spec2038,Basidiomycota
Spec1049,Ascomycota
Spec900,Ascomycota
Spec126,Ascomycota
Spec975,Ascomycota
Spec429,Ascomycota
Spec1179,Ascomycota
Spec476,Ascomycota
Spec1039,Ascomycota
Spec1311,Basidiomycota
Spec918,Ascomycota
Spec2039,Ascomycota
Spec799,Ascomycota
Spec993,Ascomycota
Spec1316,Chytridiomycota
Spec466,Ascomycota
Spec2040,Basidiomycota
Spec1158,Ascomycota
Spec709,Ascomycota
Spec184,Ascomycota
Spec807,Ascomycota
Spec1601,Basidiomycota
Spec1976,Basidiomycota
Spec1256,Ascomycota
Spec1620,Basidiomycota
Spec1430,Basidiomycota
Spec1517,Basidiomycota
Spec1754,Basidiomycota
Spec453,Ascomycota
Spec1240,Ascomycota
Spec1690,Basidiomycota
Spec1013,Ascomycota
Spec1831,Mucoromycota
Spec684,Ascomycota
Spec1729,Mucoromycota
Spec2041,Zoopagomycota
Spec1012,Ascomycota
Spec1475,Basidiomycota
Spec1916,Basidiomycota
Spec615,Ascomycota
Spec1086,Ascomycota
Spec1090,Ascomycota
Spec1953,Basidiomycota
Spec1927,Basidiomycota
Spec2042,Ascomycota
Spec928,Ascomycota
Spec1441,Basidiomycota
Spec1947,Basidiomycota
Spec1388,Chytridiomycota
Spec732,Ascomycota
Spec340,Ascomycota
Spec1500,Basidiomycota
Spec2043,Zoopagomycota
Spec679,Ascomycota
Spec525,Ascomycota
Spec1976,Basidiomycota
Spec1892,Basidiomycota
Spec1584,Basidiomycota
Spec321,Ascomycota
Spec1315,Basidiomycota
Spec820,Ascomycota
Spec950,Basidiomycota
Spec1984,Chytridiomycota
Spec929,Ascomycota
Spec774,Basidiomycota
Spec1450,Basidiomycota
Spec1725,Basidiomycota
Spec1930,Chytridiomycota
Spec771,Basidiomycota
Spec1550,Basidiomycota
Spec1446,Basidiomycota
Spec1958,Basidiomycota
Spec1416,Basidiomycota
Spec1979,Cryptomycota
Spec1498,Basidiomycota
Spec1435,Basidiomycota
Spec1051,Ascomycota
Spec1758,Basidiomycota
Spec1805,Basidiomycota
Spec9,Ascomycota
Spec2020,Basidiomycota
Spec1870,Basidiomycota
Spec744,Ascomycota
Spec1778,Basidiomycota
Spec1571,Basidiomycota
Spec567,Ascomycota
Spec1882,Basidiomycota
Spec43,Ascomycota
Spec1250,Ascomycota
Spec668,Ascomycota
Spec412,Ascomycota
Spec77,Ascomycota
Spec1535,Basidiomycota
Spec380,Ascomycota
Spec1113,Ascomycota
Spec503,Ascomycota
Spec1368,Ascomycota
Spec363,Ascomycota
Spec851,Ascomycota
Spec1438,Basidiomycota
Spec1650,Basidiomycota
Spec306,Ascomycota
Spec1847,Basidiomycota
Spec240,Ascomycota
Spec286,Ascomycota
Spec1808,Basidiomycota
Spec992,Ascomycota
Spec1869,Basidiomycota
Spec1742,Basidiomycota
Spec867,Ascomycota
Spec974,Ascomycota
Spec579,Ascomycota
Spec114,Ascomycota
Spec1930,Chytridiomycota
Spec1724,Basidiomycota
Spec2044,Chytridiomycota
Spec1261,Ascomycota
Spec1378,Ascomycota
Spec1329,Ascomycota
Spec251,Ascomycota
Spec1037,Ascomycota
Spec1528,Basidiomycota
Spec1815,Chytridiomycota
Spec1397,Basidiomycota
Spec905,Ascomycota
Spec1542,Basidiomycota
Spec1654,Mucoromycota
Spec1429,Basidiomycota
Spec217,Ascomycota
Spec1666,Basidiomycota
Spec938,Ascomycota
Spec190,Ascomycota
Spec86,Ascomycota
Spec1784,Chytridiomycota
Spec1514,Basidiomycota
Spec1790,Basidiomycota
Spec387,Ascomycota
Spec1205,Ascomycota
Spec790,Ascomycota
Spec833,Ascomycota
Spec569,Ascomycota
Spec1503,Basidiomycota
Spec212,Ascomycota
Spec2045,Ascomycota
Spec2046,Ascomycota
Spec325,Ascomycota
Spec1591,Basidiomycota
Spec259,Ascomycota
Spec1200,Ascomycota
Spec564,Ascomycota
Spec1084,Ascomycota
Spec1224,Ascomycota
Spec261,Ascomycota
Spec1723,Basidiomycota
Spec1922,Basidiomycota
Spec13,Ascomycota
Spec1737,Basidiomycota
Spec897,Ascomycota
Spec620,Ascomycota
Spec60,Ascomycota
Spec989,Ascomycota
Spec1672,Basidiomycota
Spec728,Ascomycota
Spec1399,Basidiomycota
Spec1576,Basidiomycota
Spec598,NA
Spec1873,Chytridiomycota
Spec766,Ascomycota
Spec1996,Zoopagomycota
Spec1038,Ascomycota
Spec1408,Basidiomycota
Spec1595,Basidiomycota
Spec1763,Basidiomycota
Spec310,Ascomycota
Spec1333,Basidiomycota
Spec1063,Ascomycota
Spec1144,Ascomycota
Spec1492,Basidiomycota
Spec834,Basidiomycota
Spec1821,Basidiomycota
Spec1981,Zoopagomycota
Spec1267,Ascomycota
Spec1994,Zoopagomycota
Spec695,Ascomycota
Spec110,Ascomycota
Spec2005,Zoopagomycota
Spec578,Basidiomycota
Spec2047,Ascomycota
Spec2048,Ascomycota
Spec1987,Zoopagomycota
Spec1801,Chytridiomycota
Spec1552,NA
Spec2046,Ascomycota
Spec1335,Ascomycota
Spec554,Ascomycota
Spec843,Ascomycota
Spec1933,NA
Spec591,Ascomycota
Spec428,Ascomycota
Spec914,Ascomycota
Spec19,Ascomycota
Spec953,Ascomycota
Spec604,Ascomycota
Spec210,Ascomycota
Spec219,Ascomycota
Spec1676,Basidiomycota
Spec373,Ascomycota
Spec1455,Basidiomycota
Spec1659,Mucoromycota
Spec1414,Basidiomycota
Spec1520,Basidiomycota
Spec1822,Mucoromycota
Spec1417,Basidiomycota
Spec1370,Ascomycota
Spec149,Ascomycota
Spec187,Ascomycota
Spec1770,Basidiomycota
Spec504,Ascomycota
Spec1887,Zoopagomycota
Spec1963,Zoopagomycota
Spec468,Ascomycota
Spec1494,Ascomycota
Spec390,Ascomycota
Spec1380,Ascomycota
Spec1878,Basidiomycota
Spec1725,Basidiomycota
Spec226,Ascomycota
Spec1554,Basidiomycota
Spec786,Ascomycota
Spec912,Ascomycota
Spec15,Ascomycota
Spec171,Ascomycota
Spec920,Ascomycota
Spec748,Ascomycota
Spec490,Ascomycota
Spec381,Ascomycota
Spec1067,Ascomycota
Spec942,Ascomycota
Spec1559,Basidiomycota
Spec74,Ascomycota
Spec1443,Basidiomycota
Spec1561,Basidiomycota
Spec898,Ascomycota
Spec168,Ascomycota
Spec1785,Mucoromycota
Spec742,Ascomycota
Spec666,Ascomycota
Spec1315,Basidiomycota
Spec1757,Basidiomycota
Spec26,Ascomycota
Spec436,Ascomycota
Spec2049,Ascomycota
Spec1507,Basidiomycota
Spec267,Ascomycota
Spec207,Ascomycota
Spec302,Ascomycota
Spec1510,Basidiomycota
Spec776,Ascomycota
Spec2050,Ascomycota
Spec1800,Basidiomycota
Spec1508,Basidiomycota
Spec260,Ascomycota
Spec268,Ascomycota
Spec1533,Basidiomycota
Spec1676,Basidiomycota
Spec1506,Basidiomycota
Spec958,Ascomycota
Spec331,Ascomycota
Spec480,Ascomycota
Spec1573,Basidiomycota
Spec889,Ascomycota
Spec204,Ascomycota
Spec348,Ascomycota
Spec890,Ascomycota
Spec1784,Chytridiomycota
Spec432,Ascomycota
Spec1512,Basidiomycota
Spec367,Ascomycota
Spec805,Ascomycota
Spec848,Ascomycota
Spec190,Ascomycota
Spec68,Ascomycota
Spec230,Ascomycota
Spec1851,Basidiomycota
Spec0,Basidiomycota
Spec1042,Ascomycota
Spec1465,Basidiomycota
Spec763,Ascomycota
Spec1026,Basidiomycota
Spec1971,Basidiomycota
Spec1883,Chytridiomycota
Spec1976,Basidiomycota
Spec1033,Ascomycota
Spec1516,Basidiomycota
Spec35,Ascomycota
Spec386,Ascomycota
Spec605,Ascomycota
Spec512,Ascomycota
Spec1813,Basidiomycota
Spec1743,Ascomycota
Spec2051,Ascomycota
Spec620,Ascomycota
Spec1377,Ascomycota
Spec1984,Chytridiomycota
Spec1562,Basidiomycota
Spec100,Ascomycota
Spec570,Ascomycota
Spec69,Ascomycota
Spec927,Ascomycota
Spec1053,Ascomycota
Spec1454,Basidiomycota
Spec670,Ascomycota
Spec1534,Basidiomycota
Spec199,Ascomycota
Spec1951,Basidiomycota
Spec669,Ascomycota
Spec1159,Ascomycota
Spec463,Ascomycota
Spec89,Ascomycota
Spec879,Ascomycota
Spec1436,Basidiomycota
Spec470,Ascomycota
Spec367,Ascomycota
Spec942,Ascomycota
Spec274,Ascomycota
Spec1648,Basidiomycota
Spec804,Ascomycota
Spec887,Ascomycota
Spec830,Basidiomycota
Spec822,Ascomycota
Spec427,Ascomycota
Spec1268,Ascomycota
Spec343,Ascomycota
Spec1163,Ascomycota
Spec920,Ascomycota
Spec803,Ascomycota
Spec20,Ascomycota
Spec298,NA
Spec1913,Mucoromycota
Spec292,Ascomycota
Spec513,Ascomycota
Spec761,Ascomycota
Spec1433,Basidiomycota
Spec379,Ascomycota
Spec1515,Basidiomycota
Spec10,Ascomycota
Spec1671,Basidiomycota
Spec1183,Ascomycota
Spec1992,Zoopagomycota
Spec255,Ascomycota
Spec137,Ascomycota
Spec1762,Basidiomycota
Spec1422,Basidiomycota
Spec1715,Mucoromycota
Spec1519,Basidiomycota
Spec1939,Zoopagomycota
Spec868,Ascomycota
Spec1057,Ascomycota
Spec637,Ascomycota
Spec1167,Ascomycota
Spec1431,Basidiomycota
Spec1942,Chytridiomycota
Spec577,Ascomycota
Spec1213,Basidiomycota
Spec132,Ascomycota
Spec654,Ascomycota
Spec1434,Basidiomycota
Spec389,Ascomycota
Spec185,Ascomycota
Spec1297,Ascomycota
Spec791,Ascomycota
Spec908,Ascomycota
Spec14,Ascomycota
Spec1945,Mucoromycota
Spec682,Ascomycota
Spec1121,Ascomycota
Spec221,Ascomycota
Spec632,Ascomycota
Spec1844,Chytridiomycota
Spec1504,Basidiomycota
Spec375,Ascomycota
Spec806,Ascomycota
Spec613,Ascomycota
Spec484,Ascomycota
Spec90,Ascomycota
Spec907,Ascomycota
Spec106,Ascomycota
Spec656,Ascomycota
Spec275,Ascomycota
Spec2052,Chytridiomycota
Spec1210,Ascomycota
Spec1721,Basidiomycota
Spec467,Ascomycota
Spec2053,Basidiomycota
Spec1075,Ascomycota
Spec1681,Basidiomycota
Spec410,Ascomycota
Spec535,Ascomycota
Spec671,Basidiomycota
Spec967,Ascomycota
Spec865,Ascomycota
Spec228,Ascomycota
Spec563,Ascomycota
Spec1011,Ascomycota
Spec1059,Ascomycota
Spec385,Ascomycota
Spec465,Ascomycota
Spec308,Ascomycota
Spec162,Ascomycota
Spec1374,Basidiomycota
Spec890,Ascomycota
Spec1444,Basidiomycota
Spec2054,Ascomycota
Spec1947,Basidiomycota
Spec1320,Basidiomycota
Spec507,Ascomycota
Spec1827,Chytridiomycota
Spec983,Ascomycota
Spec202,Ascomycota
Spec136,Ascomycota
Spec1448,Basidiomycota
Spec1356,Ascomycota
Spec764,Basidiomycota
Spec1131,Ascomycota
Spec87,Ascomycota
Spec281,Ascomycota
Spec72,Ascomycota
Spec1009,Ascomycota
Spec545,Ascomycota
Spec971,Ascomycota
Spec1820,Basidiomycota
Spec133,Ascomycota
Spec816,Ascomycota
Spec777,Ascomycota
Spec442,Ascomycota
Spec253,Ascomycota
Spec1529,Basidiomycota
Spec1729,Mucoromycota
Spec338,Ascomycota
Spec1845,Chytridiomycota
Spec1785,Mucoromycota
Spec731,Ascomycota
Spec1453,Basidiomycota
Spec1890,Chytridiomycota
Spec1777,Basidiomycota
Spec37,Ascomycota
Spec1339,Chytridiomycota
Spec1175,Ascomycota
Spec1456,Basidiomycota
Spec1145,Ascomycota
Spec1047,Ascomycota
Spec222,Ascomycota
Spec586,Ascomycota
Spec1843,Basidiomycota
Spec994,Ascomycota
Spec1313,Basidiomycota
Spec1897,Chytridiomycota
Spec1527,Basidiomycota
Spec1421,Basidiomycota
Spec1396,Basidiomycota
Spec1727,Basidiomycota
Spec1995,Zoopagomycota
Spec426,Ascomycota
Spec1657,Mucoromycota
Spec1513,Basidiomycota
Spec121,Ascomycota
Spec1251,Ascomycota
Spec2055,Ascomycota
Spec1993,Zoopagomycota
Spec397,Ascomycota
Spec1871,Basidiomycota
Spec58,Ascomycota
Spec580,Ascomycota
Spec147,Ascomycota
Spec924,Ascomycota
Spec75,Ascomycota
Spec1398,Ascomycota
Spec1765,Basidiomycota
Spec2056,Mucoromycota
